aX,aY,aZ,gX,gY,gZ
-4.260,-1.130,0.550,-23.812,12.375,-67.063
-4.280,-1.810,0.950,-9.813,13.125,-69.000
-4.280,-1.810,0.950,-9.813,13.125,-69.000
-3.670,-1.750,1.300,-4.062,18.937,-59.938
-3.670,-1.750,1.300,-3.563,26.437,-47.500
-3.200,-0.750,1.030,-3.563,26.437,-47.500
-3.200,-0.120,0.470,-1.250,33.313,-34.875
-3.200,-0.120,0.470,-1.562,40.813,-23.937
-2.930,0.640,0.090,-1.562,40.813,-23.937
-2.700,0.960,-0.110,-6.562,44.125,-15.875
-2.700,0.960,-0.110,-6.562,44.125,-15.875
-2.840,0.560,0.010,-14.063,41.125,-10.625
-2.840,0.560,0.010,-18.125,36.063,-9.375
-2.840,-0.030,0.060,-18.125,36.063,-9.375
-2.580,-0.780,0.390,-15.875,29.812,-12.813
-2.080,-1.840,1.080,-10.563,21.875,-16.875
-2.080,-1.840,1.080,-2.500,16.125,-18.687
-1.940,-1.890,1.080,-2.500,16.125,-18.687
-1.740,-1.980,0.950,9.063,10.938,-18.812
-1.740,-1.980,0.950,20.437,2.250,-13.438
-1.270,-2.060,1.000,20.437,2.250,-13.438
0.000,-0.740,0.670,24.687,-7.562,3.000
0.000,-0.740,0.670,22.687,-9.375,18.375
0.370,0.030,0.460,22.687,-9.375,18.375
0.370,0.030,0.460,9.438,-2.125,31.437
0.330,1.020,-0.060,9.438,-2.125,31.437
0.270,1.720,-0.920,-6.125,11.625,41.375
0.270,1.720,-0.920,-6.125,11.625,41.375
-0.400,2.550,-1.900,-12.250,19.000,41.375
-0.380,2.090,-1.670,-11.875,11.313,30.437
-0.380,2.090,-1.670,-7.562,-6.437,12.750
-0.280,1.490,-1.230,-7.562,-6.437,12.750

-1.980,-1.710,-0.170,-3.875,-19.500,-4.625
-1.980,-1.710,-0.170,-3.875,-19.500,-4.625
-4.600,-1.930,-1.450,-2.375,-6.875,4.000
-6.290,-0.690,-2.690,-0.062,-0.500,12.063
-6.290,-0.690,-2.690,8.938,-5.562,2.875
-7.960,1.100,-4.140,8.938,-5.562,2.875
-9.990,2.390,-5.480,18.562,-12.688,-26.500
-9.990,2.390,-5.480,20.812,-11.813,-59.500
-13.240,2.960,-5.550,20.812,-11.813,-59.500
-14.840,1.760,-5.760,15.313,-7.937,-71.063
-14.840,1.760,-5.760,-0.187,-13.188,-57.750
-16.100,0.560,-5.890,-0.187,-13.188,-57.750
-16.460,-0.060,-5.870,-13.375,-33.250,-35.500
-13.570,-0.940,-3.970,-22.937,-68.563,-21.250
-13.570,-0.940,-3.970,-27.437,-99.625,-17.562
-13.000,-1.470,-2.620,-27.437,-99.625,-17.562
-11.860,-2.140,-1.300,-15.250,-120.438,-24.250
-11.860,-2.140,-1.300,2.313,-137.375,-27.750
-9.880,-2.690,0.080,2.313,-137.375,-27.750
-5.560,-3.170,2.480,3.500,-141.187,-12.250
-4.510,-2.900,2.450,-7.062,-124.750,17.687
-4.510,-2.900,2.450,-14.438,-97.625,43.125
-4.170,-2.860,1.550,-14.438,-97.625,43.125
-4.850,-2.240,-0.660,-19.937,-77.438,56.000
-4.850,-2.240,-0.660,-26.062,-80.625,49.875
-5.060,-0.160,-4.620,-26.062,-80.625,49.875
-3.930,0.570,-4.430,-31.937,-102.000,29.687
-3.330,0.810,-4.470,-28.000,-118.438,1.250
-3.330,0.810,-4.470,-11.688,-129.375,-35.938
-2.970,-0.280,-3.470,-11.688,-129.375,-35.938
-1.610,-1.630,-1.990,0.937,-143.000,-68.313
-1.610,-1.630,-1.990,0.937,-143.000,-68.313
0.710,-3.130,0.010,7.750,-152.125,-79.625
1.830,-4.360,1.730,17.062,-143.312,-63.438
1.380,-4.870,3.210,36.125,-121.563,-28.562
1.380,-4.870,3.210,36.125,-121.563,-28.562
2.960,-3.700,4.350,58.000,-102.250,18.250
2.960,-3.700,4.350,58.000,-102.250,18.250
4.250,-1.580,4.560,77.438,-84.063,54.500
4.450,0.780,2.250,108.188,-61.250,61.250
4.450,0.780,2.250,108.188,-61.250,61.250
0.570,5.220,-5.690,137.187,-42.063,22.375
-0.910,5.520,-10.040,153.437,-41.875,-50.688
-0.910,5.520,-10.040,153.437,-41.875,-50.688
-0.500,4.030,-12.840,179.750,-113.938,-107.563
-0.500,4.030,-12.840,179.750,-113.938,-107.563
-1.550,2.140,-11.120,189.812,-216.312,-85.625
2.350,-3.550,-3.340,163.437,-244.500,-26.250
6.140,-6.000,1.020,127.938,-199.562,39.750
6.140,-6.000,1.020,127.938,-199.562,39.750
7.450,-5.190,3.050,81.313,-144.437,90.188
7.450,-5.190,3.050,38.938,-68.563,129.687
7.670,-1.470,3.320,38.938,-68.563,129.687
7.670,-1.470,3.320,16.562,11.438,140.375
5.940,2.200,-2.430,16.562,11.438,140.375
3.100,1.930,-5.570,14.188,52.750,129.062
-0.610,0.830,-9.460,23.125,49.250,99.750
-1.520,-0.540,-12.570,38.938,-4.812,62.063
-1.520,-0.540,-12.570,38.938,-4.812,62.063
2.840,-0.960,-7.460,34.500,-93.000,45.500
2.840,-0.960,-7.460,34.500,-93.000,45.500
6.820,-1.210,-2.310,13.875,-140.250,55.688
8.720,-1.670,0.720,5.812,-115.063,68.813
8.720,-1.670,0.720,-15.438,-63.875,79.188
7.960,-2.510,0.960,-15.438,-63.875,79.188
5.620,-1.970,-0.180,-41.875,-23.000,87.125
4.470,-2.170,-1.550,-46.625,1.687,87.500
4.470,-2.170,-1.550,-46.625,1.687,87.500
4.330,-3.520,-2.410,-35.625,0.375,81.375
4.330,-3.520,-2.410,-21.437,-14.813,74.563
3.710,-3.940,-3.200,-21.437,-14.813,74.563
4.090,-2.740,-4.040,-3.250,-34.375,68.500
4.890,-0.650,-4.320,7.000,-63.250,64.688
4.890,-0.650,-4.320,6.000,-89.438,56.000
6.870,1.400,-3.310,6.000,-89.438,56.000
9.390,4.290,0.560,0.937,-92.438,40.750
9.390,4.290,0.560,-14.000,-67.563,28.375
9.600,3.310,1.510,-14.000,-67.563,28.375
8.190,2.240,1.580,-38.938,-33.750,33.938
6.670,1.030,0.880,-54.625,-7.562,46.875
6.670,1.030,0.880,-64.000,-0.750,60.813
5.980,-0.020,-0.790,-64.000,-0.750,60.813
5.770,0.150,-1.350,-50.063,-10.688,62.625
5.770,0.150,-1.350,-25.437,-28.375,55.250
5.860,0.130,-1.810,-25.437,-28.375,55.250
7.360,0.930,-0.690,2.563,-49.563,43.813
7.910,1.350,0.000,33.500,-61.813,23.062
7.910,1.350,0.000,33.500,-61.813,23.062
8.320,1.690,0.810,60.938,-66.188,0.062
8.940,1.930,2.050,72.750,-61.813,-17.437
8.940,1.930,2.050,72.750,-61.813,-17.437
7.800,1.450,2.650,58.688,-39.375,-24.562
6.150,-0.170,1.530,25.250,-2.125,-21.312
6.150,-0.170,1.530,-13.188,28.687,-6.125
3.780,-1.290,-0.480,-13.188,28.687,-6.125
1.650,-1.240,-1.780,-28.750,30.812,8.563
1.650,-1.240,-1.780,-28.750,30.812,8.563
1.520,-0.700,-2.440,-18.437,6.562,12.375
1.490,-0.200,-2.260,3.750,-17.562,8.250
1.490,-0.200,-2.260,3.750,-17.562,8.250
1.430,0.320,-1.270,26.875,-38.688,-0.812
1.230,0.730,-0.050,46.250,-55.063,-8.438
2.080,1.170,2.410,63.375,-59.750,-15.938
2.080,1.170,2.410,63.375,-59.750,-15.938
1.110,1.690,2.780,54.250,-15.188,-2.938
1.110,1.690,2.780,54.250,-15.188,-2.938
1.820,1.380,1.130,22.437,16.750,-3.438
-0.450,1.050,0.130,2.625,-0.375,-2.813
-0.490,0.330,-1.350,-7.500,5.375,8.875
-0.490,0.330,-1.350,-7.500,5.375,8.875
-0.470,0.150,-1.480,-6.312,32.063,4.437
-0.470,0.150,-1.480,-6.312,32.063,4.437
-0.460,0.580,-1.380,-0.937,42.313,7.937
0.440,0.940,-1.100,2.688,40.688,13.750
1.870,1.230,-1.210,0.687,40.125,13.063
1.870,1.230,-1.210,-0.125,37.063,8.688
2.580,1.940,-1.220,-0.125,37.063,8.688
2.940,2.580,-1.300,3.000,32.500,-5.187
2.940,2.580,-1.300,3.000,32.500,-5.187
1.620,1.330,-2.460,8.125,30.250,-26.250
1.620,1.330,-2.460,13.500,26.187,-41.000
1.030,0.400,-2.660,13.500,26.187,-41.000
1.280,-0.130,-2.420,16.625,21.312,-47.188
1.840,-0.060,-2.110,17.625,16.375,-49.313
1.840,-0.060,-2.110,17.625,16.375,-49.313
3.270,-0.310,-2.070,19.500,15.688,-47.250
3.270,-0.310,-2.070,19.500,15.688,-47.250
3.730,0.000,-2.790,17.000,21.687,-40.188
4.190,0.940,-3.550,8.688,27.187,-33.188
4.190,0.940,-3.550,-0.687,24.062,-28.562
4.590,1.900,-4.100,-0.687,24.062,-28.562
4.380,1.280,-4.200,-4.750,21.500,-35.375
3.450,0.220,-4.010,-4.937,25.562,-49.063
3.450,0.220,-4.010,-4.937,25.562,-49.063
3.160,-0.680,-3.820,-3.125,27.125,-54.313
3.160,-0.680,-3.820,-3.125,27.125,-54.313
3.170,-1.500,-3.560,4.375,18.937,-49.313
3.390,-2.060,-2.880,14.125,8.500,-42.188
3.390,-2.060,-2.880,22.937,1.812,-37.938
3.800,-2.370,-2.510,22.937,1.812,-37.938
4.150,-2.720,-2.410,36.500,0.625,-38.125
4.150,-2.720,-2.410,36.500,0.625,-38.125
4.740,-2.250,-2.350,51.625,-1.500,-43.063
4.740,-2.250,-2.350,67.438,-9.938,-57.813
7.040,2.100,-0.970,67.438,-9.938,-57.813
7.830,3.700,0.650,48.125,-6.312,-78.813
7.510,2.650,0.340,-22.937,43.125,-85.813
7.510,2.650,0.340,-100.875,114.688,-64.063
2.220,-1.610,-2.100,-100.875,114.688,-64.063
0.450,-2.620,-3.230,-147.000,154.375,-30.375
0.450,-2.620,-3.230,-147.000,154.375,-30.375
0.620,-2.070,-3.050,-142.500,153.687,-2.125
2.220,-0.560,-2.220,-111.188,128.750,13.313
2.220,-0.560,-2.220,-111.188,128.750,13.313
6.570,3.000,1.730,-85.438,99.063,14.188
6.820,3.650,2.880,-86.563,91.750,9.438
6.820,3.650,2.880,-86.563,91.750,9.438
5.710,3.260,3.320,-102.250,109.563,3.875
5.710,3.260,3.320,-102.250,109.563,3.875
4.290,2.690,2.770,-109.063,136.812,-5.625
2.180,2.030,1.740,-93.125,158.312,-16.562
2.710,0.740,1.130,-73.625,189.875,-24.687
2.710,0.740,1.130,-73.625,189.875,-24.687
1.760,-0.020,0.030,-53.625,198.625,-31.437
1.760,-0.020,0.030,-47.813,193.125,-26.500
1.550,-0.720,-0.570,-47.813,193.125,-26.500
0.700,-2.240,-2.050,-52.438,182.187,-6.125
0.670,-3.420,-2.440,-51.625,158.562,22.750
0.670,-3.420,-2.440,-33.938,131.250,42.875
-0.750,-4.130,-2.430,-33.938,131.250,42.875
-1.080,-3.900,-2.760,-3.625,107.625,45.313
-1.080,-3.900,-2.760,-3.625,107.625,45.313
0.630,-1.170,-2.020,30.562,84.750,38.313
0.630,-1.170,-2.020,44.500,72.063,20.125
1.530,0.310,-1.650,44.500,72.063,20.125
2.130,1.440,-1.150,44.125,76.313,-7.687
2.860,-0.390,-1.590,36.000,94.125,-33.500
2.860,-0.390,-1.590,36.000,94.125,-33.500
1.840,-1.820,-2.820,14.438,122.750,-49.125
1.840,-1.820,-2.820,14.438,122.750,-49.125
1.000,-1.820,-3.410,-19.062,152.562,-42.750
1.000,-1.820,-3.410,-38.313,169.937,-23.937
0.400,-3.060,-4.080,-38.313,169.937,-23.937
-5.740,-4.740,-8.640,-34.375,159.375,5.250
-7.040,-2.740,-9.530,3.063,111.250,26.125
-7.040,-2.740,-9.530,64.000,31.937,17.000
-5.350,-0.060,-7.530,64.000,31.937,17.000
-1.480,1.920,-3.010,101.750,-54.688,2.500
-1.480,1.920,-3.010,94.938,-99.375,-13.688
4.400,-0.490,6.180,94.938,-99.375,-13.688
5.540,-2.530,7.800,59.250,-64.063,-22.187
4.220,-4.440,5.350,1.125,41.813,-0.062
4.220,-4.440,5.350,1.125,41.813,-0.062
-0.100,-4.460,0.610,-58.938,159.062,55.250
-0.100,-4.460,0.610,-95.625,216.875,115.063
-7.530,-0.610,-8.950,-95.625,216.875,115.063
-9.600,3.690,-12.640,-85.625,194.875,129.812
-9.690,7.050,-13.280,-32.438,99.438,77.500
-9.690,7.050,-13.280,-32.438,99.438,77.500
-7.560,8.260,-9.720,36.688,-35.813,-14.250
-1.280,3.270,0.090,87.313,-138.750,-107.813
-1.280,3.270,0.090,87.313,-138.750,-107.813
0.020,-3.560,4.050,97.125,-162.187,-162.625
0.020,-3.560,4.050,38.938,-88.500,-137.250
-3.300,-7.750,3.680,38.938,-88.500,-137.250
-6.340,-4.570,0.260,-27.875,36.688,-53.500
-5.350,-1.340,-1.350,-66.813,116.125,44.125
-5.350,-1.340,-1.350,-66.813,116.125,44.125
-8.250,0.980,-3.090,-74.313,143.062,77.125
-10.460,2.290,-6.940,-72.250,149.000,93.188
-10.460,2.290,-6.940,-72.250,149.000,93.188
-10.220,4.460,-6.310,-52.000,72.938,74.625
-7.610,4.650,-4.300,-37.875,4.625,38.500
-5.510,4.110,-2.690,-34.063,-28.750,3.688
-5.510,4.110,-2.690,-34.063,-28.750,3.688
-4.380,2.880,-1.500,-21.875,-36.938,-29.125
-4.380,2.880,-1.500,-5.375,-38.813,-50.563
-3.570,-0.140,0.050,-5.375,-38.813,-50.563
-3.110,-1.030,0.880,-0.687,-38.438,-52.625
-2.550,-1.700,1.510,1.062,-24.125,-45.250
-2.550,-1.700,1.510,-0.625,3.875,-32.438
-2.340,-1.920,1.530,-0.625,3.875,-32.438
-3.140,0.280,-0.140,-3.500,32.563,-14.125
-3.140,0.280,-0.140,-3.500,32.563,-14.125
-3.250,1.320,-0.870,-5.312,47.563,-2.813
-3.630,2.180,-1.690,-1.875,46.500,-11.625
-3.630,2.180,-1.690,-1.875,46.500,-11.625
-3.470,2.550,-2.050,1.000,33.688,-33.875
-2.470,1.670,-1.170,0.000,18.937,-51.875
-2.470,1.670,-1.170,-3.000,13.688,-57.313
-2.190,1.160,-1.020,-3.000,13.688,-57.313
-1.740,0.410,-0.500,-2.250,5.375,-60.188
-1.740,0.410,-0.500,-0.875,-2.938,-60.688
-1.070,-0.640,0.280,-0.875,-2.938,-60.688
-0.580,-2.620,1.550,-0.062,-0.687,-50.688
-1.030,-2.480,1.200,-1.875,11.438,-26.812
-1.030,-2.480,1.200,-1.875,11.438,-26.812
-0.960,-1.860,0.850,-5.062,23.625,3.188
-0.780,0.140,-0.350,-4.750,29.187,23.625
-0.780,0.140,-0.350,-4.750,29.187,23.625
-1.050,1.220,-1.270,-0.187,27.875,27.437
-0.890,1.930,-1.950,5.875,18.625,19.375
-0.670,2.210,-2.040,5.687,0.437,7.000
-0.670,2.210,-2.040,5.687,0.437,7.000
-0.150,1.230,-1.120,-0.687,-15.813,-4.375
-0.150,1.230,-1.120,-0.687,-15.813,-4.375
0.460,0.760,-0.420,-7.125,-24.000,-11.688
1.090,-0.060,0.340,-10.375,-26.437,-14.313
1.090,-0.060,0.340,-12.000,-19.250,-11.000
1.130,-1.060,0.700,-12.000,-19.250,-11.000

-0.260,1.870,-1.720,8.813,14.438,11.813
-0.260,1.870,-1.720,10.438,5.750,2.813
-0.190,1.970,-1.660,10.438,5.750,2.813
-0.150,1.470,-1.610,8.250,-5.312,-6.437
-0.150,1.470,-1.610,8.250,-5.312,-6.437
-0.060,0.950,-1.170,2.125,-16.625,-14.375
-0.060,0.950,-1.170,2.125,-16.625,-14.375
0.720,-0.770,0.370,-3.688,-24.250,-19.250
0.780,-1.720,1.150,-8.313,-23.187,-17.875
0.780,-1.720,1.150,-8.313,-23.187,-17.875
0.400,-2.340,1.180,-9.938,-10.563,-8.375
0.160,-1.410,0.470,-6.312,4.500,5.187
0.160,-1.410,0.470,-6.312,4.500,5.187
0.470,-0.330,0.190,0.437,13.563,15.938
0.470,-0.330,0.190,6.062,17.812,20.875
0.260,0.470,-0.410,6.062,17.812,20.875
-0.160,1.090,-1.210,11.250,18.250,17.812
-0.170,1.490,-1.590,12.375,11.250,10.188
-0.170,1.490,-1.590,12.375,11.250,10.188
0.280,1.230,-1.180,9.063,0.562,2.375
0.280,1.230,-1.180,9.063,0.562,2.375
0.540,0.940,-0.960,4.000,-7.500,-4.500
0.540,0.940,-0.960,1.625,-11.250,-9.000
0.770,0.490,-0.480,1.625,-11.250,-9.000
1.160,-0.410,0.350,-3.000,-6.562,-9.000
0.640,-0.460,-0.050,-8.188,6.562,-2.125
0.640,-0.460,-0.050,-8.188,6.562,-2.125
-0.020,-0.410,-0.530,-8.313,18.000,6.437
-0.170,-0.090,-0.840,-2.938,18.062,10.375
-0.170,-0.090,-0.840,-2.938,18.062,10.375
0.000,0.570,-1.030,3.688,11.313,9.563
0.080,0.690,-1.020,10.500,3.125,4.062
0.140,1.030,-1.140,14.625,-4.812,-3.313
0.140,1.030,-1.140,14.625,-4.812,-3.313
0.070,1.170,-1.250,14.250,-11.313,-9.000
0.070,1.170,-1.250,14.250,-11.313,-9.000
0.280,0.470,-0.570,6.000,-14.688,-11.313
0.470,0.060,-0.180,-1.625,-12.375,-9.438
0.450,-0.570,0.040,-2.438,-6.375,-8.938
0.450,-0.570,0.040,-2.438,-6.375,-8.938
0.240,-0.620,0.020,-0.937,0.562,-6.812
0.110,-0.570,-0.250,0.062,7.625,-0.875
0.110,-0.570,-0.250,0.062,7.625,-0.875
0.020,-0.250,-0.300,4.750,11.438,2.813
0.020,-0.250,-0.300,8.563,11.438,4.437
0.080,0.080,-0.410,8.563,11.438,4.437
0.110,0.440,-0.520,11.563,8.375,4.062
-0.080,0.570,-0.740,11.625,3.063,1.687
-0.080,0.570,-0.740,11.625,3.063,1.687
-0.240,0.700,-0.900,9.063,-0.250,-0.375
-0.240,0.700,-0.900,4.812,-3.250,-2.500
-0.270,0.620,-0.830,4.812,-3.250,-2.500
0.130,-0.350,-0.030,0.000,-6.500,-3.188
0.140,-0.680,0.000,-2.250,-4.812,-1.437
0.140,-0.680,0.000,-0.312,0.250,1.875
0.180,-0.560,-0.110,-0.312,0.250,1.875
0.630,-0.190,-0.040,2.313,5.437,7.875
0.630,-0.190,-0.040,2.313,5.437,7.875
0.110,0.440,-0.760,2.250,12.188,14.063
0.110,0.440,-0.760,3.875,16.687,16.750
-0.110,0.840,-1.120,3.875,16.687,16.750
0.000,1.100,-1.130,6.250,13.000,14.375
0.000,1.100,-1.130,8.813,3.875,7.750
0.110,1.170,-0.990,8.813,3.875,7.750
0.010,0.690,-0.790,8.563,-4.812,-0.250
0.010,0.690,-0.790,8.563,-4.812,-0.250
0.090,0.190,-0.500,5.062,-10.500,-4.812
0.090,0.190,-0.500,5.062,-10.500,-4.812
0.120,-0.110,-0.260,-0.375,-9.688,-4.562
-0.310,-0.080,-0.540,-5.000,-5.625,-0.875
-0.310,-0.080,-0.540,-8.438,-0.375,3.500
-0.460,0.090,-0.620,-8.438,-0.375,3.500
-0.680,-0.060,-0.600,-9.563,4.437,5.687
-0.680,-0.060,-0.600,-9.563,4.437,5.687
-1.410,0.030,-0.970,-8.938,8.625,5.000
-3.530,0.340,-2.460,-6.125,9.813,2.625
-4.470,0.470,-2.980,-1.062,2.938,-3.063
-4.670,0.420,-2.790,0.812,-8.125,-9.813
-4.670,0.420,-2.790,0.812,-8.125,-9.813
-3.640,0.360,-1.880,-1.937,-18.687,-8.688
-3.640,0.360,-1.880,-7.625,-24.062,4.125
-1.540,1.230,-0.530,-7.625,-24.062,4.125
-1.100,1.180,-0.400,-9.375,-29.812,15.375
-1.100,1.180,-0.400,-6.687,-37.375,15.813
0.040,0.810,0.420,-6.687,-37.375,15.813
1.350,0.320,1.540,-6.500,-35.813,14.000
1.350,0.320,1.540,-10.188,-22.875,16.937
2.500,-1.430,3.600,-10.188,-22.875,16.937
2.500,-1.430,3.600,-13.625,0.000,27.250
1.670,-1.850,3.180,-13.625,0.000,27.250
0.190,-1.270,2.030,-14.500,25.875,42.875
-0.950,-0.280,0.650,-10.250,39.813,50.875
-3.740,1.540,-2.250,-6.625,37.938,51.625
-3.740,1.540,-2.250,-6.625,37.938,51.625
-4.560,1.450,-3.260,-1.125,26.750,44.125
-4.560,1.450,-3.260,-1.125,26.750,44.125
-4.810,0.890,-3.060,2.563,-0.625,33.938
-4.810,0.890,-3.060,1.062,-32.250,30.625
-4.230,0.800,-2.310,1.062,-32.250,30.625
-4.320,1.730,-2.310,1.750,-52.000,30.562
-4.920,3.340,-2.510,4.375,-63.688,25.687
-4.920,3.340,-2.510,5.750,-71.313,12.500
-6.320,4.560,-3.230,5.750,-71.313,12.500
-11.000,4.020,-4.940,7.750,-75.313,-11.250
-11.000,4.020,-4.940,7.750,-75.313,-11.250
-12.460,2.250,-4.280,4.375,-67.688,-41.625
-13.450,0.920,-3.590,-10.625,-45.500,-60.000
-13.740,0.090,-3.120,-31.375,-19.437,-57.438
-13.740,0.090,-3.120,-31.375,-19.437,-57.438
-16.210,-1.140,-4.420,-37.250,-7.875,-50.688
-16.210,-1.140,-4.420,-37.250,-7.875,-50.688
-15.930,-1.880,-4.140,-27.125,-12.375,-53.375
-14.410,-3.050,-3.510,-12.875,-30.937,-59.563
-14.410,-3.050,-3.510,-12.875,-30.937,-59.563
-13.410,-4.690,-2.420,7.875,-54.375,-62.438
-11.930,-9.490,-1.160,22.812,-74.063,-60.500
-11.930,-9.490,-1.160,34.875,-84.750,-44.000
-11.660,-11.560,-1.400,34.875,-84.750,-44.000
-11.160,-11.580,-1.740,47.813,-98.188,-13.375
-11.160,-11.580,-1.740,56.000,-119.938,18.875
-8.780,-9.420,-2.140,56.000,-119.938,18.875
-3.290,-5.110,-1.680,72.625,-145.187,28.812
-3.230,-3.520,-3.400,100.875,-153.375,12.188
-3.230,-3.520,-3.400,115.563,-133.125,-7.312
-4.730,-3.140,-5.110,115.563,-133.125,-7.312
-5.190,-3.170,-6.810,100.375,-114.188,-11.563
-5.190,-3.170,-6.810,75.688,-117.688,6.437
0.630,1.520,-6.200,75.688,-117.688,6.437
3.620,4.880,-4.520,45.688,-134.562,24.937
3.620,4.880,-4.520,6.312,-143.875,33.125
4.750,7.570,-3.440,6.312,-143.875,33.125
1.230,8.110,-4.550,-23.125,-127.250,33.563
1.230,8.110,-4.550,-23.125,-127.250,33.563
0.880,4.810,-5.510,-32.563,-99.750,21.562
0.880,4.810,-5.510,-23.687,-86.125,-9.875
-0.030,0.760,-6.280,-23.687,-86.125,-9.875
-0.130,-2.570,-5.900,2.813,-96.375,-40.625
3.510,-3.790,-0.740,50.750,-129.875,-54.563
3.510,-3.790,-0.740,50.750,-129.875,-54.563
4.730,-2.490,-0.030,90.125,-170.437,-27.250
5.630,-0.490,-1.460,104.188,-184.937,31.812
5.630,-0.490,-1.460,104.188,-184.937,31.812
5.180,1.960,-3.870,82.188,-161.500,89.438
3.720,3.730,-7.180,52.500,-130.937,115.625
2.270,3.080,-9.380,24.562,-110.750,111.813
2.270,3.080,-9.380,24.562,-110.750,111.813
2.710,2.260,-9.890,-4.375,-118.375,87.563
2.710,2.260,-9.890,-4.375,-118.375,87.563
5.890,2.180,-8.160,-4.375,-118.375,87.563
5.890,2.180,-8.160,-14.750,-148.687,78.125
13.220,2.440,-2.190,-14.750,-148.687,78.125
13.600,1.340,0.170,-12.438,-166.562,67.000
13.000,-0.190,0.990,-11.750,-104.813,57.063
13.000,-0.190,0.990,-11.750,-104.813,57.063
12.010,-1.730,0.890,-20.500,-66.625,59.313
9.380,-2.650,-0.350,-8.188,-42.688,62.125
9.380,-2.650,-0.350,-8.188,-42.688,62.125
8.510,-2.800,-1.700,16.000,-34.688,59.563
7.790,-2.590,-3.600,39.688,-51.063,54.500
7.930,-0.570,-6.060,57.813,-77.313,48.313
7.930,-0.570,-6.060,57.813,-77.313,48.313
8.320,0.860,-6.710,61.688,-94.313,35.563
9.320,2.220,-5.680,53.563,-111.000,14.875
9.320,2.220,-5.680,53.563,-111.000,14.875
10.800,1.920,-2.720,34.500,-114.313,-0.687
11.070,-1.350,1.680,1.500,-91.688,2.625
11.070,-1.350,1.680,-31.375,-58.438,20.000
10.200,-2.470,2.550,-31.375,-58.438,20.000
8.280,-3.080,2.560,-51.250,-28.500,39.438
8.280,-3.080,2.560,-51.250,-28.500,39.438
6.610,-3.440,1.710,-45.125,-10.500,53.500
6.610,-3.440,1.710,-45.125,-10.500,53.500
6.520,-1.550,0.360,-17.812,-9.625,60.438
6.520,-1.550,0.360,-17.812,-9.625,60.438
7.750,0.240,0.200,20.875,-15.813,52.313
7.750,0.240,0.200,20.875,-15.813,52.313
7.230,1.510,-1.050,46.563,-16.875,29.625
7.230,1.510,-1.050,54.688,-22.125,5.687
5.980,2.300,-2.940,54.688,-22.125,5.687
5.700,2.250,-3.210,57.125,-37.375,-11.188
5.700,2.250,-3.210,60.563,-51.688,-23.437
6.100,2.250,-1.310,60.563,-51.688,-23.437
6.880,1.860,0.450,52.688,-47.313,-28.187
6.680,1.030,1.560,26.875,-24.812,-19.062
6.680,1.030,1.560,1.500,7.437,-4.312
5.770,0.800,0.760,1.500,7.437,-4.312
5.770,0.800,0.760,-16.812,35.563,9.063
4.890,0.670,-0.730,-16.812,35.563,9.063
3.590,0.280,-2.150,-24.937,36.813,20.750
2.460,0.110,-3.660,-6.875,22.687,10.938
2.460,0.110,-3.660,-6.875,22.687,10.938
3.330,0.390,-4.580,15.625,18.500,9.125
1.690,0.820,-5.760,23.125,20.312,15.000
1.690,0.820,-5.760,23.125,20.312,15.000
3.640,1.590,-5.690,32.063,-35.188,-4.750
3.640,1.590,-5.690,32.063,-35.188,-4.750
4.200,1.360,-3.160,42.500,-74.063,-22.125
5.540,0.800,-1.160,44.750,-76.375,-47.063
5.680,0.800,0.170,39.500,-28.125,-60.063
5.680,0.800,0.170,39.500,-28.125,-60.063
5.640,0.740,0.440,25.937,36.125,-56.063
3.960,0.530,-1.120,-10.688,73.500,-40.625
3.960,0.530,-1.120,-10.688,73.500,-40.625
3.600,0.900,-2.100,-39.500,85.625,-19.750
3.690,1.020,-2.640,-39.000,81.563,-9.125
3.980,1.190,-3.670,-31.187,73.313,-7.500
3.980,1.190,-3.670,-19.000,62.563,-24.250
4.200,1.470,-4.910,-19.000,62.563,-24.250
4.200,1.470,-4.910,0.375,32.250,-54.438
4.180,1.040,-4.460,0.375,32.250,-54.438
4.260,1.080,-2.960,21.312,1.062,-78.875
4.730,0.700,-0.860,37.750,-6.062,-100.313
4.150,-0.650,-0.040,37.750,1.937,-107.938
4.150,-0.650,-0.040,37.750,1.937,-107.938
3.520,-0.090,0.300,22.687,15.938,-107.000
3.520,-0.090,0.300,22.687,15.938,-107.000
4.000,-0.230,0.490,-0.125,34.688,-99.063
3.950,-0.170,0.190,-31.000,57.125,-71.750
3.950,-0.170,0.190,-64.375,82.000,-46.438
4.480,-0.760,-1.180,-64.375,82.000,-46.438
3.550,-1.440,-3.240,-86.563,105.750,-31.000
3.550,-1.440,-3.240,-86.563,105.750,-31.000
1.620,-2.140,-5.440,-82.438,112.313,-20.875
-0.770,-2.350,-7.440,-60.625,89.938,-14.063
-0.770,-2.350,-7.440,-60.625,89.938,-14.063
-0.430,-2.390,-6.240,-36.438,46.563,-12.063
0.020,-1.990,-4.180,-14.563,8.625,-14.625
1.440,-1.250,-1.510,4.312,-12.625,-23.812
1.440,-1.250,-1.510,4.312,-12.625,-23.812
5.100,0.880,1.950,19.562,-13.813,-42.125
5.100,0.880,1.950,19.562,-13.813,-42.125
5.920,0.490,2.500,27.187,13.500,-66.500
5.360,-0.600,2.600,14.375,53.938,-79.688
