aX,aY,aZ,gX,gY,gZ
0.500,0.260,-2.740,-41.750,-117.813,-50.875
0.500,0.260,-2.740,-41.750,-117.813,-50.875
-0.490,1.590,-4.060,-15.438,-102.875,-49.938
-0.980,2.140,-3.780,10.000,-64.000,-39.625
-0.980,2.140,-3.780,10.000,-64.000,-39.625
-1.390,2.110,-3.540,16.687,-20.000,-23.937
-1.120,0.860,-2.910,19.812,25.812,-13.250
-1.120,0.860,-2.910,19.812,25.812,-13.250
-0.560,-1.610,-2.520,9.375,59.688,-12.313
0.000,-2.380,-2.720,-4.500,71.625,-18.062
0.000,-2.380,-2.720,-4.500,71.625,-18.062
0.550,-2.840,-3.090,-10.875,58.938,-32.313
0.150,-2.530,-3.110,-13.750,34.563,-51.875
0.680,-0.570,-4.720,5.750,32.125,-50.313
0.680,-0.570,-4.720,5.750,32.125,-50.313
1.100,0.990,-5.050,8.438,39.563,-31.312
1.100,0.990,-5.050,8.438,39.563,-31.312
1.020,1.610,-4.870,8.000,43.563,-6.250
0.890,1.720,-5.460,27.625,44.750,8.000
1.100,1.250,-5.790,54.813,31.500,11.563
1.100,1.250,-5.790,54.813,31.500,11.563
0.750,0.500,-5.380,77.250,0.437,7.562
0.750,0.500,-5.380,79.500,-37.250,-3.688
0.070,-0.350,-4.270,79.500,-37.250,-3.688
-0.250,0.000,-3.450,69.563,-57.625,-8.875
-0.250,0.000,-3.450,45.313,-66.250,-14.750
-0.290,0.730,-3.130,45.313,-66.250,-14.750
0.340,1.200,-3.180,21.062,-68.813,-21.312
0.530,1.710,-3.230,18.812,-60.438,-22.562
0.530,1.710,-3.230,18.812,-60.438,-22.562
0.830,1.250,-3.330,25.875,-48.625,-16.562
0.830,1.250,-3.330,25.875,-48.625,-16.562
0.470,0.730,-2.790,36.063,-40.750,-10.875
-0.040,0.350,-2.330,43.688,-35.563,-10.938
-0.320,0.520,-2.110,48.125,-24.375,-13.563
-0.320,0.520,-2.110,48.813,-11.563,-15.625
-0.630,1.530,-2.620,48.813,-11.563,-15.625
-0.790,1.540,-2.210,32.313,-11.313,-17.562
-0.790,1.540,-2.210,32.313,-11.313,-17.562
-0.520,1.280,-2.070,12.000,-7.312,-19.687
-0.290,1.060,-2.040,-3.750,4.375,-20.312
0.250,-0.010,-2.000,-13.125,15.125,-17.125
0.250,-0.010,-2.000,-9.375,19.125,-13.688
0.700,-0.360,-2.010,-9.375,19.125,-13.688
0.440,-0.690,-1.490,1.437,15.750,-11.563
0.440,-0.690,-1.490,1.437,15.750,-11.563
0.450,-0.720,-1.500,13.813,13.125,-9.375
0.110,0.490,-2.000,18.125,9.750,-8.625
0.110,0.490,-2.000,18.875,4.875,-9.313
0.020,1.340,-2.260,18.875,4.875,-9.313
-0.160,1.910,-2.180,15.250,2.375,-10.125
-0.160,1.910,-2.180,3.063,2.750,-10.625
-0.150,1.850,-1.770,3.063,2.750,-10.625
-0.380,1.180,-1.360,-10.563,6.562,-9.250
-0.380,1.180,-1.360,-10.563,6.562,-9.250
0.050,0.490,-1.170,-18.000,11.500,-8.438
0.140,-0.090,-1.070,-15.438,14.750,-7.500
0.460,-0.500,-1.370,-10.625,11.750,-10.875
0.460,-0.500,-1.370,-2.688,5.125,-14.750
0.500,-0.120,-1.230,-2.688,5.125,-14.750
0.330,0.400,-1.310,3.875,-0.062,-14.688
0.330,0.400,-1.310,3.875,-0.062,-14.688
0.370,1.160,-1.500,8.063,-0.125,-9.813
0.150,1.930,-1.470,11.500,2.000,-1.875
-0.100,1.760,-1.470,11.625,4.250,5.375
-0.100,1.760,-1.470,11.625,4.250,5.375
0.000,1.460,-1.280,5.187,4.750,8.813
0.000,1.460,-1.280,5.187,4.750,8.813
-0.050,0.960,-1.010,-1.687,3.625,9.438
-0.210,0.520,-0.910,-5.937,2.500,7.000
-0.170,0.520,-0.770,-9.688,0.937,1.875
-0.170,0.520,-0.770,-9.688,0.937,1.875
-0.190,0.340,-0.610,-13.375,0.312,-3.750
-0.010,-0.050,-0.640,-14.438,1.875,-7.562
-0.010,-0.050,-0.640,-14.438,1.875,-7.562
0.060,-0.090,-0.870,-11.063,5.250,-6.250
0.060,-0.090,-0.870,-4.375,9.375,0.187
0.460,0.130,-1.090,-4.375,9.375,0.187
0.380,0.570,-1.540,5.312,12.313,10.125
0.020,1.140,-1.300,10.375,10.250,17.812
0.020,1.140,-1.300,10.375,10.250,17.812
-0.010,1.150,-1.260,6.562,4.750,19.375
-0.010,1.150,-1.260,6.562,4.750,19.375
-0.230,1.000,-1.210,2.875,0.000,14.188
-0.120,0.760,-1.120,-3.313,-3.625,6.625
-0.070,-0.110,-1.000,-6.375,-6.437,4.187
-0.070,-0.110,-1.000,-6.375,-6.437,4.187
-0.380,-0.150,-1.070,-3.750,-3.500,0.687
0.210,-0.160,-1.290,-1.812,3.063,0.875
0.210,-0.160,-1.290,-1.812,3.063,0.875
0.220,0.030,-1.640,1.500,6.812,6.250
0.220,0.030,-1.640,5.500,8.750,10.063
0.260,0.740,-2.190,5.500,8.750,10.063
0.250,0.940,-2.550,7.812,9.688,12.563
0.250,0.760,-2.690,7.562,5.750,16.812
0.250,0.760,-2.690,7.562,5.750,16.812
0.250,0.600,-2.930,8.438,-0.125,19.687
-0.080,1.090,-3.520,12.313,-7.375,24.000
-0.080,1.090,-3.520,12.313,-7.375,24.000
-0.400,1.440,-3.520,11.563,-15.000,29.375
-0.520,1.200,-3.410,7.000,-16.437,34.063
-0.390,0.830,-3.450,1.812,-9.875,36.625
-0.390,0.830,-3.450,1.812,-9.875,36.625
-0.140,-0.040,-2.790,-3.750,0.000,38.250
-0.140,-0.040,-2.790,-10.500,9.625,36.375
0.190,-0.620,-2.540,-10.500,9.625,36.375
0.450,-0.780,-2.280,-13.500,13.125,29.187
0.140,-0.470,-2.250,-10.000,12.313,22.500
-0.230,0.930,-2.740,-8.750,11.563,19.250
-0.230,0.930,-2.740,-8.750,11.563,19.250
-0.330,1.600,-3.280,-11.188,13.063,18.500
-0.330,1.600,-3.280,-15.688,18.000,17.875
-0.380,2.000,-4.000,-15.688,18.000,17.875
-0.220,1.710,-3.790,-21.812,26.187,17.375
0.060,0.970,-3.100,-28.875,39.313,16.812
0.060,0.970,-3.100,-33.375,50.375,11.438
0.410,0.280,-2.460,-33.375,50.375,11.438
0.930,-0.110,-1.890,-32.313,55.688,5.187
0.930,-0.110,-1.890,-32.313,55.688,5.187
0.870,-0.040,-1.660,-26.250,53.250,4.312
0.870,-0.040,-1.660,-26.250,53.250,4.312
0.960,0.340,-2.210,-16.500,46.938,8.875
0.420,1.080,-2.690,-5.625,44.188,17.812
0.170,1.510,-3.010,-3.938,47.750,19.312
0.170,1.510,-3.010,-3.938,47.750,19.312
-0.060,2.220,-3.120,-15.375,54.125,12.688
-0.190,2.010,-2.920,-28.625,54.625,4.437
-0.190,2.010,-2.920,-28.625,54.625,4.437
0.340,1.150,-2.350,-36.625,43.938,-4.250
0.520,0.100,-1.720,-33.750,24.500,-10.688
0.570,-1.250,-0.360,-23.437,-1.500,-11.688
0.570,-1.250,-0.360,-23.437,-1.500,-11.688
0.830,-1.420,0.140,-3.750,-27.187,-12.000
0.830,-1.420,0.140,-3.750,-27.187,-12.000
1.100,-1.340,-0.080,13.125,-50.125,-14.000
0.870,-0.720,-1.190,22.750,-67.500,-10.750
0.180,1.540,-1.930,25.312,-72.063,-5.187
0.180,1.540,-1.930,24.937,-59.500,4.687
-0.540,2.370,-1.860,24.937,-59.500,4.687
-0.540,2.370,-1.860,16.875,-36.125,12.188
-1.130,2.190,-1.470,16.875,-36.125,12.188
-0.720,1.890,-1.000,-5.437,-8.125,21.375
-0.720,1.890,-1.000,-5.437,-8.125,21.375
-0.210,0.230,-0.670,-21.000,16.125,27.312
-0.040,-0.350,-0.440,-19.187,28.125,29.062
-0.030,-0.830,0.370,-14.000,26.812,27.562
-0.030,-0.830,0.370,-14.000,26.812,27.562
0.600,-0.130,-0.040,-9.563,19.562,24.000
0.670,1.090,0.330,-7.625,9.875,17.875
0.670,1.090,0.330,-7.625,9.875,17.875
0.690,2.190,-0.090,-18.312,12.875,8.750
0.380,3.080,-0.030,-37.063,26.812,1.187
0.380,3.080,-0.030,-56.625,55.563,-5.187
-0.120,3.380,-0.550,-56.625,55.563,-5.187
-0.350,2.810,-0.710,-65.000,88.375,-9.375
-0.350,2.810,-0.710,-62.500,113.313,-14.438
-0.410,1.880,-0.780,-62.500,113.313,-14.438
-0.570,0.630,-0.720,-61.313,113.125,-19.187
0.110,-0.880,-0.500,-53.625,93.188,-24.500
0.470,-0.930,-0.010,-41.188,58.500,-28.750
0.470,-0.930,-0.010,-41.188,58.500,-28.750
0.470,-0.960,0.520,-38.688,19.875,-28.125
0.470,-0.960,0.520,-38.688,19.875,-28.125
1.030,-0.620,0.300,-40.625,-10.125,-23.812
0.350,-0.220,1.190,-35.313,-22.437,-16.312
0.160,0.060,1.330,-30.062,-26.437,-7.312
-0.350,0.250,2.040,-23.000,-32.188,-1.187
-0.350,0.250,2.040,-23.000,-32.188,-1.187
-0.730,0.550,2.240,-21.812,-33.313,3.688
-0.730,0.550,2.240,-21.812,-33.313,3.688
-0.740,0.930,2.240,-18.437,-35.063,8.000
-0.740,0.930,2.240,-13.750,-45.750,9.125
-0.740,0.230,2.590,-13.750,-45.750,9.125
-0.660,-0.860,2.900,-13.063,-52.313,5.562
0.450,-1.890,3.170,-8.625,-46.188,-0.875
0.450,-1.890,3.170,-8.625,-46.188,-0.875
0.520,-1.620,3.020,2.875,-30.750,-6.062
0.600,-0.650,2.220,16.250,-11.438,-9.375
0.600,-0.650,2.220,16.250,-11.438,-9.375
0.420,0.500,1.850,25.000,0.875,-10.313
0.080,1.190,1.720,19.062,6.812,-11.625
0.050,1.060,1.450,5.562,8.063,-11.313
0.050,1.060,1.450,5.562,8.063,-11.313
-0.100,0.830,1.090,-3.625,14.625,-10.375
-0.100,0.830,1.090,-4.187,27.187,-10.188
-0.170,0.670,1.130,-4.187,27.187,-10.188
0.210,0.470,1.730,1.812,40.250,-5.250
-0.010,0.440,1.760,16.562,50.813,-0.937
-0.010,0.440,1.760,34.375,59.875,3.250
-0.070,0.500,1.780,34.375,59.875,3.250
-0.180,0.760,1.210,50.313,61.688,4.250
-0.180,0.760,1.210,50.313,61.688,4.250
-0.260,1.810,0.550,56.563,54.250,2.188
-0.260,1.810,0.550,48.625,46.250,-5.562
-0.270,1.860,0.670,48.625,46.250,-5.562
-0.110,2.040,0.710,25.437,44.813,-14.438
0.240,2.040,0.640,-0.437,47.813,-18.625
0.240,2.040,0.640,-0.437,47.813,-18.625
0.340,1.580,1.130,-18.937,46.625,-18.312
0.340,1.580,1.130,-18.937,46.625,-18.312
0.360,1.120,1.160,-30.125,35.313,-17.312

0.120,1.200,2.450,-27.500,-6.000,-6.562
0.120,1.200,2.450,-12.938,-15.813,-4.812
0.080,1.270,2.840,-12.938,-15.813,-4.812
-0.040,1.260,3.370,3.250,-22.625,-3.875
-0.040,1.260,3.370,3.250,-22.625,-3.875
-0.340,1.090,4.500,11.063,-24.125,-4.437
-0.370,1.080,4.990,13.875,-20.562,-7.562
-0.370,1.080,4.990,13.875,-20.562,-7.562
-0.370,1.110,5.290,11.500,-19.562,-10.625
-0.050,1.450,4.440,3.000,-24.375,-13.375
-0.050,1.450,4.440,3.000,-24.375,-13.375
0.140,1.640,3.960,-8.688,-27.250,-11.500
0.300,1.770,3.480,-8.688,-27.250,-11.500
0.300,1.770,3.480,-8.688,-27.250,-11.500
0.200,1.790,3.540,-12.938,-31.875,-7.375
0.280,1.030,3.200,-3.938,-42.875,-3.063
0.350,0.540,3.470,12.688,-50.938,-3.563
0.350,0.540,3.470,12.688,-50.938,-3.563
0.220,0.240,4.240,34.438,-57.938,-3.688
0.220,0.240,4.240,34.438,-57.938,-3.688
-0.050,-0.070,5.020,47.875,-56.125,-2.375
-0.050,-0.070,5.020,43.438,-46.938,0.187
-0.290,-0.060,5.070,43.438,-46.938,0.187
-0.260,0.360,4.890,17.375,-38.813,1.187
-0.210,1.120,3.870,-13.313,-35.000,0.187
-0.210,1.120,3.870,-13.313,-35.000,0.187
0.100,2.210,3.140,-37.500,-36.375,2.250
0.890,2.560,1.840,-44.688,-46.063,1.687
0.890,2.560,1.840,-44.688,-46.063,1.687
0.810,1.980,1.360,-30.125,-63.875,-5.000
0.560,1.220,1.570,-0.312,-72.625,-14.875
0.560,1.220,1.570,29.687,-55.063,-24.437
0.320,0.080,2.450,29.687,-55.063,-24.437
-0.170,-1.830,2.210,37.313,-16.437,-28.187
-0.170,-1.830,2.210,37.313,-16.437,-28.187
-0.530,-1.760,0.540,14.000,27.812,-22.937
-0.530,-1.760,0.540,-20.000,64.563,-10.375
-0.370,-0.700,-1.280,-20.000,64.563,-10.375
0.050,2.370,-2.330,-34.500,86.438,-1.562
-0.270,2.760,-2.690,-40.250,86.000,-2.063
-0.270,2.760,-2.690,-53.063,77.875,-4.062
-0.040,2.390,-2.970,-53.063,77.875,-4.062
0.410,1.920,-2.780,-55.125,74.750,-3.563
0.410,1.920,-2.780,-55.125,74.750,-3.563
0.410,0.300,-2.520,-35.500,75.813,-1.000
-0.210,-0.840,-2.260,-11.063,76.625,1.812
-0.300,-1.770,-2.710,-3.125,76.063,10.125
-0.300,-1.770,-2.710,-7.250,65.375,17.000
-0.130,-1.690,-3.180,-7.250,65.375,17.000
0.740,-0.200,-3.920,-15.500,44.625,13.125
0.740,-0.200,-3.920,-15.500,44.625,13.125
1.140,0.130,-4.280,-15.063,19.500,-0.375
2.150,1.170,-6.000,10.563,-14.438,-17.187
1.480,1.840,-5.870,52.438,-55.563,-25.125
1.480,1.840,-5.870,52.438,-55.563,-25.125
0.380,1.540,-4.130,90.125,-74.688,-19.375
0.380,1.540,-4.130,120.563,-65.063,-9.500
-0.260,0.350,-4.410,120.563,-65.063,-9.500
0.090,-0.050,-4.920,115.813,-53.625,-1.375
-0.310,-0.260,-4.200,84.750,-50.313,-1.625
-0.310,-0.260,-4.200,58.188,-33.188,12.688
0.240,0.160,-4.310,58.188,-33.188,12.688
0.240,0.160,-4.310,28.687,-23.250,28.687
0.720,0.470,-4.530,28.687,-23.250,28.687
1.230,0.930,-3.910,26.500,-29.500,34.750
1.230,0.930,-3.910,26.500,-29.500,34.750
0.590,1.150,-3.260,32.688,-39.688,30.687
-0.040,1.120,-2.920,29.250,-43.563,17.187
-0.330,1.040,-2.930,26.625,-39.750,1.875
-0.330,1.040,-2.930,26.625,-39.750,1.875
-0.170,0.870,-3.040,20.250,-32.000,-11.625
0.610,0.670,-2.480,23.875,-26.687,-17.500
0.610,0.670,-2.480,23.875,-26.687,-17.500
0.230,0.060,-2.140,35.563,-23.562,-13.250
0.180,-0.370,-2.400,36.688,-22.812,-7.125
0.180,-0.370,-2.400,36.063,-27.187,-3.438
0.350,-0.290,-2.770,36.063,-27.187,-3.438
-0.160,0.380,-2.440,28.125,-38.000,-6.312
-0.160,0.380,-2.440,28.125,-38.000,-6.312
0.080,0.430,-2.230,16.500,-46.000,-8.750
-0.130,0.520,-2.050,12.938,-46.500,-11.063
-0.350,0.730,-1.890,7.937,-40.813,-16.250
-0.350,0.730,-1.890,-3.500,-33.250,-20.750
-0.460,0.860,-1.440,-3.500,-33.250,-20.750
-0.420,0.260,-1.490,-21.687,-23.375,-24.312
-0.420,0.260,-1.490,-21.687,-23.375,-24.312
-0.010,-0.340,-1.380,-29.937,-10.750,-27.062
-0.010,-0.340,-1.380,-27.250,1.375,-25.750
0.230,-0.930,-1.390,-27.250,1.375,-25.750
0.450,-1.190,-1.430,-16.250,8.000,-20.625
0.190,-0.480,-1.280,-6.500,6.062,-17.812
0.190,-0.480,-1.280,-6.812,0.750,-20.875
0.310,0.560,-1.160,-6.812,0.750,-20.875
0.290,1.260,-1.630,-9.000,-4.187,-23.937
0.290,1.260,-1.630,-5.437,-2.813,-24.812
0.120,2.490,-2.470,-5.437,-2.813,-24.812
0.130,2.780,-2.480,3.500,3.375,-21.500
0.370,2.750,-2.820,17.375,11.875,-9.000
0.370,2.750,-2.820,11.063,7.750,5.562
-0.250,2.670,-2.550,11.063,7.750,5.562
-0.330,2.530,-1.660,-5.125,-2.438,12.188
-0.330,2.530,-1.660,-13.625,-8.938,5.562
-0.190,2.590,-2.040,-13.625,-8.938,5.562
-0.220,1.850,-1.630,-20.312,-19.187,-9.313
0.460,0.050,-1.190,-21.812,-26.937,-19.750
0.460,0.050,-1.190,-17.625,-29.937,-18.500
0.790,-0.400,-1.280,-17.625,-29.937,-18.500
0.800,-0.620,-0.930,-9.938,-27.125,-6.500
0.800,-0.620,-0.930,-9.938,-27.125,-6.500
0.380,-0.870,-0.840,-1.062,-18.812,4.312
-0.250,-0.180,-0.760,5.687,-11.500,10.188
-0.330,-0.260,-0.530,5.625,-4.687,5.562
-0.330,-0.260,-0.530,1.875,2.563,-3.500
-0.510,-0.330,-0.530,1.875,2.563,-3.500
-0.530,-0.090,-0.620,-3.688,8.063,-12.875
-0.530,-0.090,-0.620,-3.688,8.063,-12.875
-0.050,0.110,-0.830,-6.875,11.375,-17.750
0.090,0.270,-1.000,-7.062,12.688,-17.187
0.170,0.560,-0.960,-6.187,14.375,-12.563
0.170,0.560,-0.960,-6.187,14.375,-12.563
0.160,0.960,-1.070,-4.000,18.937,-6.562
0.160,0.960,-1.070,1.625,21.437,-0.312
0.070,1.730,-1.210,1.625,21.437,-0.312
-0.080,1.620,-1.280,2.500,21.687,3.313
-0.020,1.650,-1.350,1.562,21.375,6.687
-0.020,1.650,-1.350,1.687,18.437,7.000
-0.110,1.480,-1.290,1.687,18.437,7.000
0.070,0.670,-1.490,0.750,13.063,5.750
0.070,0.670,-1.490,0.750,13.063,5.750
0.200,0.320,-1.350,-0.750,6.437,6.875
0.200,0.320,-1.350,-1.937,2.438,8.750
0.170,0.000,-1.320,-1.937,2.438,8.750
0.000,0.320,-1.630,-3.813,3.438,14.188
0.140,1.150,-1.870,-1.687,9.813,24.125
0.140,1.150,-1.870,-1.687,9.813,24.125
-0.110,1.880,-2.290,-1.875,12.563,31.375
-0.110,1.880,-2.290,-1.875,12.563,31.375
-0.130,1.950,-2.040,-12.375,11.000,28.062
0.150,1.430,-2.150,-14.250,11.125,20.437
0.000,1.000,-2.400,-11.125,7.000,13.813
0.000,1.000,-2.400,-9.875,1.500,5.750
0.000,0.550,-2.490,-9.875,1.500,5.750
0.070,0.210,-2.380,-7.125,-1.750,2.563
0.070,0.210,-2.380,-7.125,-1.750,2.563
0.200,-0.160,-2.360,-3.000,-5.500,7.500
0.200,-0.160,-2.360,-1.000,-7.625,13.813
0.160,-0.550,-2.000,-1.000,-7.625,13.813
-0.240,-0.660,-2.110,2.250,-1.437,19.562
-0.340,-0.350,-2.090,1.250,7.500,22.812
-0.340,-0.350,-2.090,1.250,7.500,22.812
-0.440,0.260,-2.390,-1.500,16.000,21.437
-0.440,0.260,-2.390,-1.500,16.000,21.437
-0.630,0.710,-2.900,-5.187,23.625,19.875
-0.520,1.750,-3.530,-13.063,29.812,23.875
-0.520,1.750,-3.530,-23.625,32.375,31.500
-0.380,2.900,-3.810,-23.625,32.375,31.500
-0.320,3.110,-3.160,-40.250,35.000,36.250
-0.150,2.090,-3.080,-49.313,43.375,34.188
-0.150,2.090,-3.080,-49.313,43.375,34.188
0.040,0.710,-2.610,-55.375,54.250,32.438
0.040,0.710,-2.610,-68.563,67.125,32.625
0.660,-1.050,-2.860,-68.563,67.125,32.625
1.100,-0.660,-3.190,-80.250,75.250,33.875
1.390,0.090,-3.200,-78.500,73.438,31.875
1.390,0.090,-3.200,-78.500,73.438,31.875
1.720,0.950,-3.280,-67.750,61.938,25.687
1.720,0.950,-3.280,-45.125,41.188,9.000
1.150,2.550,-3.920,-45.125,41.188,9.000
0.430,2.910,-4.390,-26.812,11.188,-10.000
-0.030,2.700,-3.970,-31.937,-22.625,-17.062
-0.200,1.900,-3.530,-39.875,-38.188,-10.688
-0.200,1.900,-3.530,-39.875,-38.188,-10.688
-0.050,0.000,-2.320,-43.125,-31.187,-1.375
-0.050,0.000,-2.320,-40.188,-12.313,3.000
0.460,-0.940,-2.070,-40.188,-12.313,3.000
0.330,-1.340,-2.440,-32.813,2.750,6.812
0.050,-1.310,-2.570,-18.562,5.437,11.125
0.050,-1.310,-2.570,-18.562,5.437,11.125
0.030,-1.250,-2.080,-8.500,-10.125,9.875
-0.320,-1.190,-1.890,1.125,-32.750,-2.563
-0.320,-1.190,-1.890,1.125,-32.750,-2.563
-0.440,-0.830,-1.440,10.625,-54.625,-14.500
-0.250,-0.250,-0.750,11.313,-68.125,-24.187
-0.250,-0.250,-0.750,11.313,-68.125,-24.187
0.390,0.700,-0.800,4.562,-61.875,-30.062
0.530,0.850,-0.880,-3.063,-40.063,-26.062
0.530,0.850,-0.880,-12.938,-11.375,-15.500
0.640,0.710,-1.010,-12.938,-11.375,-15.500
0.560,0.440,-1.010,-20.187,17.187,-8.188
0.560,0.440,-1.010,-22.125,34.313,-9.313
0.020,-0.450,0.420,-22.125,34.313,-9.313
0.160,-0.910,0.740,-20.375,34.688,-14.875
0.100,-1.410,0.570,-15.938,20.062,-21.937
0.100,-1.410,0.570,-3.688,0.250,-26.375
-0.280,-0.460,-0.100,-3.688,0.250,-26.375
-0.040,0.960,-0.080,8.188,-15.750,-18.500
-0.040,0.960,-0.080,8.188,-15.750,-18.500
-0.030,2.030,-0.020,15.563,-21.000,0.500
0.200,2.450,-0.180,19.937,-14.125,16.625
0.200,2.450,-0.180,18.125,-2.750,26.500
0.830,1.700,0.250,18.125,-2.750,26.500
0.840,0.370,0.170,10.250,8.875,30.437
0.840,0.370,0.170,10.250,8.875,30.437
0.530,-0.860,0.620,11.563,25.312,30.000
0.270,-1.120,1.520,15.313,34.313,29.375
-0.240,-0.870,2.780,22.562,43.313,26.125
-0.240,-0.870,2.780,22.562,43.313,26.125
-0.590,-0.370,1.960,23.375,55.250,23.875
-0.850,1.140,0.530,24.375,51.875,19.687
-0.850,1.140,0.530,24.375,51.875,19.687
-0.930,2.740,-0.220,33.188,28.687,6.375
-0.930,2.740,-0.220,31.937,4.937,-7.312
-0.420,3.650,-1.240,31.937,4.937,-7.312
0.370,3.180,-1.190,25.375,-15.875,-17.062
0.820,2.210,-0.960,25.625,-28.375,-18.500
0.820,2.210,-0.960,25.625,-28.375,-18.500
1.010,1.250,-0.440,27.812,-33.938,-5.875
0.830,-0.500,0.800,31.437,-32.500,10.938
0.830,-0.500,0.800,31.437,-32.500,10.938
0.530,-0.950,1.440,30.312,-22.000,25.500
0.220,-0.990,1.570,26.437,-1.875,35.188
0.220,-0.990,1.570,26.437,-1.875,35.188
-0.570,0.100,0.730,26.312,14.000,36.750
-0.570,0.100,0.730,23.375,18.312,33.875
-0.900,0.680,0.770,23.375,18.312,33.875
-0.920,1.280,0.170,8.000,15.000,29.375
-0.920,1.280,0.170,-1.562,5.687,20.500
-0.690,1.770,-0.010,-1.562,5.687,20.500
0.330,0.460,0.560,-14.000,-5.187,11.438
0.690,-0.540,0.800,-20.375,-7.250,5.875
0.690,-0.540,0.800,-20.375,-7.250,5.875
1.130,-1.180,0.730,-7.625,4.500,4.750
1.130,-1.180,0.730,12.875,20.125,8.188
0.930,-1.590,1.500,12.875,20.125,8.188
0.430,-0.730,2.260,34.688,32.438,13.000
-0.220,0.530,2.190,45.500,32.750,13.188
-0.220,0.530,2.190,45.500,32.750,13.188
-0.630,1.510,1.950,30.062,26.500,6.562
-0.810,2.290,1.400,5.750,20.750,-3.625
-0.810,2.290,1.400,5.750,20.750,-3.625
-0.390,1.930,0.690,-14.188,19.875,-17.250
-0.210,1.290,0.700,-23.500,28.062,-30.500
-0.210,1.290,0.700,-23.500,28.062,-30.500
0.160,0.630,0.720,-17.437,41.875,-34.000
0.380,0.200,0.790,0.687,56.313,-30.750
0.380,0.200,0.790,0.687,56.313,-30.750
0.200,0.500,2.080,12.188,72.188,-22.500
0.120,1.060,2.210,16.625,83.313,-13.688
0.120,1.060,2.210,16.625,83.313,-13.688
-0.040,1.650,2.450,18.750,84.063,-10.375

-0.130,2.130,2.370,-5.500,48.313,-26.375
0.060,1.960,1.780,-5.500,48.313,-26.375
0.260,1.510,1.430,-15.875,23.437,-37.375
0.260,1.510,1.430,-15.875,23.437,-37.375
0.400,1.050,0.950,-16.625,9.250,-41.813
0.450,0.840,-0.020,-11.625,0.062,-40.625
0.550,1.430,-0.330,-1.000,-0.500,-34.875
0.550,1.430,-0.330,11.000,2.813,-23.562
0.240,1.940,-0.650,11.000,2.813,-23.562
0.230,2.250,-0.440,12.250,6.187,-10.063
0.230,2.250,-0.440,12.250,6.187,-10.063
-0.170,2.300,-0.020,10.000,9.875,0.562
-0.020,1.900,0.430,7.062,7.125,5.187
-0.020,1.900,0.430,7.062,7.125,5.187
0.060,1.230,0.920,2.188,0.687,4.000
0.050,0.720,1.290,-3.500,-4.687,1.000
0.050,0.720,1.290,-3.500,-4.687,1.000
0.540,-0.130,1.270,-6.687,-8.688,-2.250
0.610,-0.220,0.970,-5.250,-12.500,-5.750
0.610,-0.220,0.970,-5.250,-12.500,-5.750
0.670,0.090,0.370,-1.687,-11.938,-7.312
0.650,0.580,0.020,3.500,-11.250,-2.938
0.220,1.780,-0.810,8.875,-12.500,5.812
0.220,1.780,-0.810,8.875,-12.500,5.812
0.170,1.940,-0.830,9.563,-14.188,14.500
0.170,1.940,-0.830,12.000,-14.188,20.562
0.060,1.870,-1.080,12.000,-14.188,20.562
-0.130,1.780,-0.890,14.063,-13.188,24.625
-0.150,0.960,0.390,14.875,-11.375,24.000
-0.150,0.960,0.390,14.125,-9.063,20.750
-0.160,0.500,0.860,14.125,-9.063,20.750
-0.230,0.090,1.200,9.500,-6.375,15.813
-0.230,0.090,1.200,9.500,-6.375,15.813
-0.180,0.020,1.280,5.000,-4.562,10.188
-0.180,0.020,1.280,-2.000,-5.437,2.125
0.010,0.420,0.600,-2.000,-5.437,2.125
0.060,0.750,0.060,-11.313,-5.750,-6.000
0.220,1.080,-0.590,-16.687,-5.187,-10.688
0.220,1.080,-0.590,-14.938,-4.187,-8.938
0.310,1.410,-1.270,-14.938,-4.187,-8.938
0.380,1.270,-1.000,-10.625,-1.687,-4.062
0.380,1.270,-1.000,-10.625,-1.687,-4.062
0.260,0.960,-0.850,-5.562,3.500,0.750
0.180,0.650,-1.040,-1.625,9.313,2.938
0.190,0.390,-0.770,-0.187,9.500,2.313
0.190,0.390,-0.770,-0.187,9.500,2.313
0.250,0.440,-0.620,0.500,4.687,-0.062
0.250,0.440,-0.620,0.500,4.687,-0.062
0.210,0.550,-0.470,-0.437,-1.375,-2.188
0.190,0.650,-0.390,-6.250,-7.000,-1.937
0.190,0.650,-0.390,-9.438,-8.563,-0.750
0.180,0.620,-0.490,-9.438,-8.563,-0.750
0.130,0.480,-0.430,-7.562,-7.250,1.437
0.110,0.260,-0.450,-2.250,-4.875,2.250
0.110,0.260,-0.450,-2.250,-4.875,2.250
0.110,0.210,-0.330,2.500,-3.813,2.063
0.350,0.200,-0.250,3.688,-6.000,-0.062
0.350,0.200,-0.250,3.688,-6.000,-0.062
0.320,0.260,-0.220,4.062,-10.688,-4.812
0.270,0.400,-0.300,3.063,-13.375,-8.875
0.270,0.400,-0.300,3.063,-13.375,-8.875
0.290,0.510,-0.620,0.437,-10.750,-9.625
0.270,0.890,-0.930,-3.500,-5.625,-7.500
0.270,0.890,-0.930,-3.500,-5.625,-7.500
0.180,0.880,-0.880,-4.375,2.000,-2.563
0.110,1.020,-0.920,-2.750,8.563,3.188
-0.030,0.980,-0.520,-0.062,12.500,7.312
-0.030,0.980,-0.520,-0.062,12.500,7.312
